var,all_models_p_05,all_models_coef_pos_05,all_models_coef_neg_05,all_models_coef_min_05,all_models_coef_max_05,all_models_p_01,all_models_coef_pos_01,all_models_coef_neg_01,all_models_coef_min_01,all_models_coef_max_01,Y_models_p_05,Y_models_coef_pos_05,Y_models_coef_neg_05,Y_models_coef_min_05,Y_models_coef_max_05,Y_models_p_01,Y_models_coef_pos_01,Y_models_coef_neg_01,Y_models_coef_min_01,Y_models_coef_max_01,Q_models_p_05,Q_models_coef_pos_05,Q_models_coef_neg_05,Q_models_coef_min_05,Q_models_coef_max_05,Q_models_p_01,Q_models_coef_pos_01,Q_models_coef_neg_01,Q_models_coef_min_01,Q_models_coef_max_01,B_models_p_05,B_models_coef_pos_05,B_models_coef_neg_05,B_models_coef_min_05,B_models_coef_max_05,B_models_p_01,B_models_coef_pos_01,B_models_coef_neg_01,B_models_coef_min_01,B_models_coef_max_01,C_models_p_05,C_models_coef_pos_05,C_models_coef_neg_05,C_models_coef_min_05,C_models_coef_max_05,C_models_p_01,C_models_coef_pos_01,C_models_coef_neg_01,C_models_coef_min_01,C_models_coef_max_01,V_models_p_05,V_models_coef_pos_05,V_models_coef_neg_05,V_models_coef_min_05,V_models_coef_max_05,V_models_p_01,V_models_coef_pos_01,V_models_coef_neg_01,V_models_coef_min_01,V_models_coef_max_01,SSV_models_p_05,SSV_models_coef_pos_05,SSV_models_coef_neg_05,SSV_models_coef_min_05,SSV_models_coef_max_05,SSV_models_p_01,SSV_models_coef_pos_01,SSV_models_coef_neg_01,SSV_models_coef_min_01,SSV_models_coef_max_01,PP_models_p_05,PP_models_coef_pos_05,PP_models_coef_neg_05,PP_models_coef_min_05,PP_models_coef_max_05,PP_models_p_01,PP_models_coef_pos_01,PP_models_coef_neg_01,PP_models_coef_min_01,PP_models_coef_max_01,l1_models_p_05,l1_models_coef_pos_05,l1_models_coef_neg_05,l1_models_coef_min_05,l1_models_coef_max_05,l1_models_p_01,l1_models_coef_pos_01,l1_models_coef_neg_01,l1_models_coef_min_01,l1_models_coef_max_01,l2_models_p_05,l2_models_coef_pos_05,l2_models_coef_neg_05,l2_models_coef_min_05,l2_models_coef_max_05,l2_models_p_01,l2_models_coef_pos_01,l2_models_coef_neg_01,l2_models_coef_min_01,l2_models_coef_max_01,l3_models_p_05,l3_models_coef_pos_05,l3_models_coef_neg_05,l3_models_coef_min_05,l3_models_coef_max_05,l3_models_p_01,l3_models_coef_pos_01,l3_models_coef_neg_01,l3_models_coef_min_01,l3_models_coef_max_01,l4_models_p_05,l4_models_coef_pos_05,l4_models_coef_neg_05,l4_models_coef_min_05,l4_models_coef_max_05,l4_models_p_01,l4_models_coef_pos_01,l4_models_coef_neg_01,l4_models_coef_min_01,l4_models_coef_max_01
sp75_705_3,13,10,3,1.45e-12,9.344198,10,8,2,1.45e-12,9.344198,5,4,1,0.6813067,1.62248,2,2,0,1.185299,1.62248,8,6,2,1.45e-12,9.344198,8,6,2,1.45e-12,9.344198,2,2,0,1.051724,9.344198,2,2,0,1.051724,9.344198,11,8,3,1.45e-12,2.224974,8,6,2,1.45e-12,2.224974,7,5,2,1.45e-12,9.344198,6,5,1,1.45e-12,9.344198,0,0,0,NA,NA,0,0,0,NA,NA,6,5,1,0.6161064,1.051724,4,3,1,0.6161064,1.051724,3,0,3,1.45e-12,0.6813067,2,0,2,1.45e-12,0.6161064,4,4,0,1.011853,1.728336,3,3,0,1.016124,1.728336,6,6,0,1.004549,9.344198,5,5,0,1.021117,9.344198,0,0,0,NA,NA,0,0,0,NA,NA
sp75_705_8,10,0,10,3.11e-11,0.9933442,9,0,9,3.11e-11,0.9933442,6,0,6,1.23e-10,0.9933442,5,0,5,1.23e-10,0.9933442,4,0,4,3.11e-11,4.88e-09,4,0,4,3.11e-11,4.88e-09,1,0,1,0.9698001,0.9698001,0,0,0,NA,NA,9,0,9,3.11e-11,0.9933442,9,0,9,3.11e-11,0.9933442,0,0,0,NA,NA,0,0,0,NA,NA,8,0,8,3.11e-11,0.8459247,8,0,8,3.11e-11,0.8459247,2,0,2,0.9698001,0.9933442,1,0,1,0.9933442,0.9933442,2,0,2,8.4e-10,3.99e-09,2,0,2,8.4e-10,3.99e-09,2,0,2,1.23e-10,4.88e-09,2,0,2,1.23e-10,4.88e-09,2,0,2,4.22e-09,0.8459247,2,0,2,4.22e-09,0.8459247,4,0,4,3.11e-11,0.9933442,3,0,3,3.11e-11,0.9933442
sp75_706,5,0,5,0.6509234,0.9743328,1,0,1,0.7122314,0.7122314,4,0,4,0.7122314,0.9743328,1,0,1,0.7122314,0.7122314,1,0,1,0.6509234,0.6509234,0,0,0,NA,NA,3,0,3,0.6509234,0.7391002,1,0,1,0.7122314,0.7122314,2,0,2,0.927134,0.9743328,0,0,0,NA,NA,1,0,1,0.9743328,0.9743328,0,0,0,NA,NA,4,0,4,0.6509234,0.927134,1,0,1,0.7122314,0.7122314,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,1,0,1,0.7391002,0.7391002,0,0,0,NA,NA,4,0,4,0.6509234,0.9743328,1,0,1,0.7122314,0.7122314
sp75_800,2,0,2,0.9975668,0.9978627,0,0,0,NA,NA,2,0,2,0.9975668,0.9978627,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,2,0,2,0.9975668,0.9978627,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,2,0,2,0.9975668,0.9978627,0,0,0,NA,NA,1,0,1,0.9975668,0.9975668,0,0,0,NA,NA,1,0,1,0.9978627,0.9978627,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA
sp75_800_2,16,1,15,5.83e-11,1.011773,14,1,13,5.83e-11,1.011773,7,1,6,5.83e-11,1.011773,5,1,4,5.83e-11,1.011773,9,0,9,1.09e-09,0.7211009,9,0,9,1.09e-09,0.7211009,3,0,3,0.1854298,0.5502697,1,0,1,0.5502697,0.5502697,13,1,12,5.83e-11,1.011773,13,1,12,5.83e-11,1.011773,2,0,2,0.1854298,0.210152,0,0,0,NA,NA,9,0,9,5.83e-11,0.9014642,9,0,9,5.83e-11,0.9014642,5,1,4,0.352145,1.011773,5,1,4,0.352145,1.011773,4,0,4,2.49e-10,0.6544813,3,0,3,2.49e-10,0.6544813,4,0,4,5.83e-11,0.7211009,3,0,3,5.83e-11,0.7211009,4,1,3,1.41e-10,1.011773,4,1,3,1.41e-10,1.011773,4,0,4,0.352145,0.9014642,4,0,4,0.352145,0.9014642
sp75_800_3,4,3,1,0.1533012,1.01533,0,0,0,NA,NA,3,3,0,1.004696,1.01533,0,0,0,NA,NA,1,0,1,0.1533012,0.1533012,0,0,0,NA,NA,3,3,0,1.004696,1.01533,0,0,0,NA,NA,1,0,1,0.1533012,0.1533012,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,1,0,1,0.1533012,0.1533012,0,0,0,NA,NA,3,3,0,1.004696,1.01533,0,0,0,NA,NA,2,1,1,0.1533012,1.01463,0,0,0,NA,NA,1,1,0,1.01533,1.01533,0,0,0,NA,NA,1,1,0,1.004696,1.004696,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA
sp75_800_4,9,8,1,4.55e-09,13.37887,5,4,1,4.55e-09,10.89325,3,3,0,1.002922,3.867156,2,2,0,3.857473,3.867156,6,5,1,4.55e-09,13.37887,3,2,1,4.55e-09,10.89325,1,1,0,13.37887,13.37887,0,0,0,NA,NA,8,7,1,4.55e-09,10.89325,5,4,1,4.55e-09,10.89325,1,1,0,1.279998,1.279998,1,1,0,1.279998,1.279998,6,5,1,4.55e-09,13.37887,4,3,1,4.55e-09,10.89325,2,2,0,1.002922,1.00422,0,0,0,NA,NA,6,6,0,1.002922,13.37887,3,3,0,1.279998,10.89325,2,1,1,4.55e-09,3.857473,2,1,1,4.55e-09,3.857473,1,1,0,3.786319,3.786319,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA
sp75_801,1,0,1,0.5584816,0.5584816,0,0,0,NA,NA,1,0,1,0.5584816,0.5584816,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,1,0,1,0.5584816,0.5584816,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,1,0,1,0.5584816,0.5584816,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,1,0,1,0.5584816,0.5584816,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA
sp75_802,5,0,5,0.355935,0.9924667,3,0,3,0.355935,0.9924667,2,0,2,0.8036665,0.9924667,2,0,2,0.8036665,0.9924667,3,0,3,0.355935,0.6218705,1,0,1,0.355935,0.355935,3,0,3,0.355935,0.9924667,3,0,3,0.355935,0.9924667,2,0,2,0.3677045,0.6218705,0,0,0,NA,NA,3,0,3,0.355935,0.8036665,2,0,2,0.355935,0.8036665,1,0,1,0.3677045,0.3677045,0,0,0,NA,NA,1,0,1,0.9924667,0.9924667,1,0,1,0.9924667,0.9924667,1,0,1,0.3677045,0.3677045,0,0,0,NA,NA,2,0,2,0.355935,0.6218705,1,0,1,0.355935,0.355935,0,0,0,NA,NA,0,0,0,NA,NA,2,0,2,0.8036665,0.9924667,2,0,2,0.8036665,0.9924667
sp75_803,4,4,0,1.000861,1.035073,2,2,0,1.000861,1.003153,3,3,0,1.000861,1.035073,2,2,0,1.000861,1.003153,1,1,0,1.003838,1.003838,0,0,0,NA,NA,1,1,0,1.003153,1.003153,1,1,0,1.003153,1.003153,3,3,0,1.000861,1.035073,1,1,0,1.000861,1.000861,0,0,0,NA,NA,0,0,0,NA,NA,1,1,0,1.035073,1.035073,0,0,0,NA,NA,3,3,0,1.000861,1.003838,2,2,0,1.000861,1.003153,0,0,0,NA,NA,0,0,0,NA,NA,1,1,0,1.003838,1.003838,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,3,3,0,1.000861,1.035073,2,2,0,1.000861,1.003153
sp75_803_2,15,3,12,4.39e-12,3.553532,15,3,12,4.39e-12,3.553532,3,0,3,0.6217654,0.9944241,3,0,3,0.6217654,0.9944241,12,3,9,4.39e-12,3.553532,12,3,9,4.39e-12,3.553532,6,0,6,0.1462091,0.9944241,6,0,6,0.1462091,0.9944241,9,3,6,4.39e-12,3.553532,9,3,6,4.39e-12,3.553532,5,1,4,4.39e-12,3.536985,5,1,4,4.39e-12,3.536985,5,1,4,7.31e-10,3.553532,5,1,4,7.31e-10,3.553532,5,1,4,0.7171268,1.014723,5,1,4,0.7171268,1.014723,3,3,0,1.014723,3.553532,3,3,0,1.014723,3.553532,3,0,3,4.39e-12,0.7171268,3,0,3,4.39e-12,0.7171268,0,0,0,NA,NA,0,0,0,NA,NA,9,0,9,0.1462091,0.9944241,9,0,9,0.1462091,0.9944241
sp75_804,3,0,3,0.8375167,0.9766837,2,0,2,0.8375167,0.9766837,1,0,1,0.9766837,0.9766837,1,0,1,0.9766837,0.9766837,2,0,2,0.8375167,0.951281,1,0,1,0.8375167,0.8375167,1,0,1,0.8375167,0.8375167,1,0,1,0.8375167,0.8375167,2,0,2,0.951281,0.9766837,1,0,1,0.9766837,0.9766837,3,0,3,0.8375167,0.9766837,2,0,2,0.8375167,0.9766837,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,3,0,3,0.8375167,0.9766837,2,0,2,0.8375167,0.9766837
sp75_805,5,3,2,0.1130047,1.818218,3,1,2,0.1130047,1.818218,2,1,1,0.5215465,1.000735,1,0,1,0.5215465,0.5215465,3,2,1,0.1130047,1.818218,2,1,1,0.1130047,1.818218,2,1,1,0.1130047,1.818218,2,1,1,0.1130047,1.818218,3,2,1,0.5215465,1.284415,1,0,1,0.5215465,0.5215465,2,2,0,1.284415,1.818218,1,1,0,1.818218,1.818218,2,0,2,0.1130047,0.5215465,2,0,2,0.1130047,0.5215465,1,1,0,1.000735,1.000735,0,0,0,NA,NA,2,0,2,0.1130047,0.5215465,2,0,2,0.1130047,0.5215465,0,0,0,NA,NA,0,0,0,NA,NA,2,2,0,1.284415,1.818218,1,1,0,1.818218,1.818218,1,1,0,1.000735,1.000735,0,0,0,NA,NA
sp75_806,11,8,3,3.14e-11,2.065222,8,5,3,3.14e-11,2.065222,5,4,1,0.5871851,1.343379,2,1,1,0.5871851,1.102704,6,4,2,3.14e-11,2.065222,6,4,2,3.14e-11,2.065222,1,0,1,0.4620255,0.4620255,1,0,1,0.4620255,0.4620255,10,8,2,3.14e-11,2.065222,7,5,2,3.14e-11,2.065222,1,1,0,1.102704,1.102704,1,1,0,1.102704,1.102704,6,3,3,3.14e-11,2.065222,4,1,3,3.14e-11,2.065222,4,4,0,1.009892,1.024202,3,3,0,1.021088,1.024202,3,1,2,3.14e-11,1.021088,3,1,2,3.14e-11,1.021088,1,1,0,2.065222,2.065222,1,1,0,2.065222,2.065222,3,2,1,0.4620255,1.164826,2,1,1,0.4620255,1.023707,4,4,0,1.009892,1.343379,2,2,0,1.024202,1.102704
sp75_807,11,11,0,1.000089,1.069236,3,3,0,1.000089,1.069236,6,6,0,1.000089,1.017889,1,1,0,1.000089,1.000089,5,5,0,1.000294,1.069236,2,2,0,1.043123,1.069236,2,2,0,1.030739,1.069135,0,0,0,NA,NA,9,9,0,1.000089,1.069236,3,3,0,1.000089,1.069236,3,3,0,1.005946,1.030739,0,0,0,NA,NA,4,4,0,1.017328,1.069236,2,2,0,1.043123,1.069236,4,4,0,1.000089,1.000346,1,1,0,1.000089,1.000089,0,0,0,NA,NA,0,0,0,NA,NA,2,2,0,1.000346,1.017889,0,0,0,NA,NA,6,6,0,1.000104,1.069236,1,1,0,1.069236,1.069236,3,3,0,1.000089,1.069135,2,2,0,1.000089,1.043123
sp75_808,3,3,0,1.005102,1.511991,0,0,0,NA,NA,1,1,0,1.005102,1.005102,0,0,0,NA,NA,2,2,0,1.288924,1.511991,0,0,0,NA,NA,2,2,0,1.005102,1.288924,0,0,0,NA,NA,1,1,0,1.511991,1.511991,0,0,0,NA,NA,1,1,0,1.288924,1.288924,0,0,0,NA,NA,1,1,0,1.511991,1.511991,0,0,0,NA,NA,1,1,0,1.005102,1.005102,0,0,0,NA,NA,1,1,0,1.511991,1.511991,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,1,1,0,1.005102,1.005102,0,0,0,NA,NA,1,1,0,1.288924,1.288924,0,0,0,NA,NA
sp75_809,3,0,3,0.9066969,0.9982493,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,3,0,3,0.9066969,0.9982493,0,0,0,NA,NA,1,0,1,0.9971915,0.9971915,0,0,0,NA,NA,2,0,2,0.9066969,0.9982493,0,0,0,NA,NA,1,0,1,0.9066969,0.9066969,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,2,0,2,0.9971915,0.9982493,0,0,0,NA,NA,2,0,2,0.9971915,0.9982493,0,0,0,NA,NA,1,0,1,0.9066969,0.9066969,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA
sp75_810,5,5,0,1.013409,1.300582,0,0,0,NA,NA,4,4,0,1.013409,1.089328,0,0,0,NA,NA,1,1,0,1.300582,1.300582,0,0,0,NA,NA,1,1,0,1.300582,1.300582,0,0,0,NA,NA,4,4,0,1.013409,1.089328,0,0,0,NA,NA,4,4,0,1.013409,1.089328,0,0,0,NA,NA,1,1,0,1.300582,1.300582,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,1,1,0,1.089328,1.089328,0,0,0,NA,NA,1,1,0,1.089315,1.089315,0,0,0,NA,NA,2,2,0,1.02131,1.300582,0,0,0,NA,NA,1,1,0,1.013409,1.013409,0,0,0,NA,NA
sp75_811,5,4,1,0.7248973,1.002019,3,2,1,0.7248973,1.001615,3,2,1,0.7248973,1.002019,2,1,1,0.7248973,1.000316,2,2,0,1.001007,1.001615,1,1,0,1.001615,1.001615,2,1,1,0.7248973,1.002019,1,0,1,0.7248973,0.7248973,3,3,0,1.000316,1.001615,2,2,0,1.000316,1.001615,0,0,0,NA,NA,0,0,0,NA,NA,1,0,1,0.7248973,0.7248973,1,0,1,0.7248973,0.7248973,4,4,0,1.000316,1.002019,2,2,0,1.000316,1.001615,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,1,1,0,1.001007,1.001007,0,0,0,NA,NA,4,3,1,0.7248973,1.002019,3,2,1,0.7248973,1.001615
sp75_812,12,1,11,0.0993311,1.493893,8,0,8,0.0993311,0.9786019,9,0,9,0.0993311,0.9927855,8,0,8,0.0993311,0.9786019,3,1,2,0.5279349,1.493893,0,0,0,NA,NA,11,0,11,0.0993311,0.9927855,8,0,8,0.0993311,0.9786019,1,1,0,1.493893,1.493893,0,0,0,NA,NA,4,1,3,0.1693245,1.493893,3,0,3,0.1693245,0.5517685,4,0,4,0.0993311,0.5279349,3,0,3,0.0993311,0.4135952,4,0,4,0.9722991,0.9927855,2,0,2,0.9722991,0.9786019,4,1,3,0.0993311,1.493893,3,0,3,0.0993311,0.9722991,3,0,3,0.1001389,0.9786019,3,0,3,0.1001389,0.9786019,5,0,5,0.4135952,0.9927855,2,0,2,0.4135952,0.5517685,0,0,0,NA,NA,0,0,0,NA,NA
sp75_814,5,1,4,0.4251259,30928.1,3,1,2,0.7052819,30928.1,2,0,2,0.9186744,0.9896548,1,0,1,0.9896548,0.9896548,3,1,2,0.4251259,30928.1,2,1,1,0.7052819,30928.1,3,1,2,0.4251259,30928.1,2,1,1,0.9896548,30928.1,2,0,2,0.7052819,0.9186744,1,0,1,0.7052819,0.7052819,0,0,0,NA,NA,0,0,0,NA,NA,4,1,3,0.4251259,30928.1,2,1,1,0.7052819,30928.1,1,0,1,0.9896548,0.9896548,1,0,1,0.9896548,0.9896548,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,1,1,0,30928.1,30928.1,1,1,0,30928.1,30928.1,4,0,4,0.4251259,0.9896548,2,0,2,0.7052819,0.9896548
sp75_815,18,16,2,0.8340556,4.149411,8,8,0,1.001267,2.15351,6,6,0,1.001267,1.35797,5,5,0,1.001267,1.35797,12,10,2,0.8340556,4.149411,3,3,0,1.004857,2.15351,6,5,1,0.9935788,4.149411,1,1,0,1.508735,1.508735,12,11,1,0.8340556,2.15351,7,7,0,1.001267,2.15351,7,6,1,0.8340556,2.941591,3,3,0,1.094779,1.508735,4,4,0,1.35797,4.149411,2,2,0,1.35797,2.15351,7,6,1,0.9935788,1.004857,3,3,0,1.001267,1.004857,2,2,0,1.002103,4.149411,0,0,0,NA,NA,5,5,0,1.004395,2.941591,3,3,0,1.004395,1.314418,9,9,0,1.001267,3.519466,5,5,0,1.001267,2.15351,2,0,2,0.8340556,0.9935788,0,0,0,NA,NA
sp75_816,2,0,2,0.7754237,0.9992377,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,2,0,2,0.7754237,0.9992377,0,0,0,NA,NA,1,0,1,0.7754237,0.7754237,0,0,0,NA,NA,1,0,1,0.9992377,0.9992377,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,1,0,1,0.7754237,0.7754237,0,0,0,NA,NA,1,0,1,0.9992377,0.9992377,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,2,0,2,0.7754237,0.9992377,0,0,0,NA,NA
sp75_818,7,7,0,1.005777,8.06744,3,3,0,1.038078,8.06744,3,3,0,1.005777,1.384954,1,1,0,1.384954,1.384954,4,4,0,1.038078,8.06744,2,2,0,1.038078,8.06744,5,5,0,1.005777,8.06744,3,3,0,1.038078,8.06744,2,2,0,1.212451,1.569685,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,5,5,0,1.212451,8.06744,2,2,0,1.384954,8.06744,2,2,0,1.005777,1.038078,1,1,0,1.038078,1.038078,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,2,2,0,1.384954,8.06744,2,2,0,1.384954,8.06744,5,5,0,1.005777,5.969711,1,1,0,1.038078,1.038078
sp75_819,8,5,3,0.0659152,2.280689,2,1,1,0.0659152,2.280689,4,3,1,0.7926302,2.164716,0,0,0,NA,NA,4,2,2,0.0659152,2.280689,2,1,1,0.0659152,2.280689,1,0,1,0.0659152,0.0659152,1,0,1,0.0659152,0.0659152,7,5,2,0.573903,2.280689,1,1,0,2.280689,2.280689,4,4,0,1.335951,2.164716,0,0,0,NA,NA,4,1,3,0.0659152,2.280689,2,1,1,0.0659152,2.280689,0,0,0,NA,NA,0,0,0,NA,NA,1,1,0,2.164716,2.164716,0,0,0,NA,NA,3,3,0,1.825787,2.280689,1,1,0,2.280689,2.280689,2,1,1,0.573903,1.335951,0,0,0,NA,NA,2,0,2,0.0659152,0.7926302,1,0,1,0.0659152,0.0659152
sp75_820,8,8,0,1.001503,4.605592,3,3,0,1.004134,1.068483,4,4,0,1.004134,1.068483,3,3,0,1.004134,1.068483,4,4,0,1.001503,4.605592,0,0,0,NA,NA,2,2,0,1.007243,4.605592,1,1,0,1.007243,1.007243,6,6,0,1.001503,1.303414,2,2,0,1.004134,1.068483,3,3,0,1.068483,4.605592,1,1,0,1.068483,1.068483,2,2,0,1.05657,1.150249,0,0,0,NA,NA,3,3,0,1.001503,1.007243,2,2,0,1.004134,1.007243,3,3,0,1.150249,4.605592,0,0,0,NA,NA,1,1,0,1.004134,1.004134,1,1,0,1.004134,1.004134,1,1,0,1.001503,1.001503,0,0,0,NA,NA,3,3,0,1.007243,1.068483,2,2,0,1.007243,1.068483
sp75_821,12,8,4,0.0119049,3.030401,6,3,3,0.0119049,1.137919,10,7,3,0.0119049,3.030401,6,3,3,0.0119049,1.137919,2,1,1,0.364492,1.003364,0,0,0,NA,NA,7,3,4,0.0119049,3.030401,3,0,3,0.0119049,0.526014,5,5,0,1.000566,1.137919,3,3,0,1.000566,1.137919,3,3,0,1.038666,3.030401,1,1,0,1.137919,1.137919,4,0,4,0.0119049,0.526014,3,0,3,0.0119049,0.526014,5,5,0,1.000566,1.03636,2,2,0,1.000566,1.002399,7,5,2,0.0119049,3.030401,3,2,1,0.0119049,1.137919,0,0,0,NA,NA,0,0,0,NA,NA,2,1,1,0.0700721,1.038666,1,0,1,0.0700721,0.0700721,3,2,1,0.526014,1.010339,2,1,1,0.526014,1.000566
sp75_825,4,1,3,0.0604171,1.353637,2,0,2,0.0604171,0.3801634,2,0,2,0.0604171,0.3801634,2,0,2,0.0604171,0.3801634,2,1,1,0.4293325,1.353637,0,0,0,NA,NA,3,0,3,0.0604171,0.4293325,2,0,2,0.0604171,0.3801634,1,1,0,1.353637,1.353637,0,0,0,NA,NA,1,1,0,1.353637,1.353637,0,0,0,NA,NA,3,0,3,0.0604171,0.4293325,2,0,2,0.0604171,0.3801634,0,0,0,NA,NA,0,0,0,NA,NA,1,0,1,0.0604171,0.0604171,1,0,1,0.0604171,0.0604171,1,1,0,1.353637,1.353637,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,2,0,2,0.3801634,0.4293325,1,0,1,0.3801634,0.3801634
sp75_827,4,4,0,1.352589,2.249409,1,1,0,2.249409,2.249409,3,3,0,1.353547,2.249409,1,1,0,2.249409,2.249409,1,1,0,1.352589,1.352589,0,0,0,NA,NA,1,1,0,2.249409,2.249409,1,1,0,2.249409,2.249409,3,3,0,1.352589,1.459041,0,0,0,NA,NA,2,2,0,1.353547,1.459041,0,0,0,NA,NA,2,2,0,1.352589,2.249409,1,1,0,2.249409,2.249409,0,0,0,NA,NA,0,0,0,NA,NA,1,1,0,1.353547,1.353547,0,0,0,NA,NA,1,1,0,1.459041,1.459041,0,0,0,NA,NA,1,1,0,1.352589,1.352589,0,0,0,NA,NA,1,1,0,2.249409,2.249409,1,1,0,2.249409,2.249409
sp75_831,9,7,2,0.6876249,3.366103,5,5,0,1.114398,3.366103,3,2,1,0.6876249,1.14528,1,1,0,1.114398,1.114398,6,5,1,0.7118033,3.366103,4,4,0,1.408692,3.366103,1,1,0,3.366103,3.366103,1,1,0,3.366103,3.366103,8,6,2,0.6876249,1.68421,4,4,0,1.114398,1.68421,4,2,2,0.6876249,1.527887,2,2,0,1.114398,1.527887,5,5,0,1.14528,3.366103,3,3,0,1.408692,3.366103,0,0,0,NA,NA,0,0,0,NA,NA,1,1,0,1.408692,1.408692,1,1,0,1.408692,1.408692,2,1,1,0.6876249,1.68421,1,1,0,1.68421,1.68421,1,0,1,0.7118033,0.7118033,0,0,0,NA,NA,5,5,0,1.114398,3.366103,3,3,0,1.114398,3.366103
sp75_832,6,1,5,1.78e-12,1.045179,4,1,3,1.78e-12,1.045179,3,0,3,0.9554392,0.9815347,1,0,1,0.9815347,0.9815347,3,1,2,1.78e-12,1.045179,3,1,2,1.78e-12,1.045179,4,1,3,0.9554392,1.045179,2,1,1,0.9815347,1.045179,2,0,2,1.78e-12,0.6390935,2,0,2,1.78e-12,0.6390935,1,0,1,1.78e-12,1.78e-12,1,0,1,1.78e-12,1.78e-12,0,0,0,NA,NA,0,0,0,NA,NA,5,1,4,0.6390935,1.045179,3,1,2,0.6390935,1.045179,1,0,1,0.9601156,0.9601156,0,0,0,NA,NA,3,0,3,1.78e-12,0.9554392,2,0,2,1.78e-12,0.6390935,0,0,0,NA,NA,0,0,0,NA,NA,2,1,1,0.9815347,1.045179,2,1,1,0.9815347,1.045179
sp75_834,11,1,10,1.49e-11,1.288617,11,1,10,1.49e-11,1.288617,6,0,6,1.82e-10,0.695387,6,0,6,1.82e-10,0.695387,5,1,4,1.49e-11,1.288617,5,1,4,1.49e-11,1.288617,0,0,0,NA,NA,0,0,0,NA,NA,11,1,10,1.49e-11,1.288617,11,1,10,1.49e-11,1.288617,5,0,5,1.49e-11,0.0009681,5,0,5,1.49e-11,0.0009681,0,0,0,NA,NA,0,0,0,NA,NA,6,1,5,0.3300687,1.288617,6,1,5,0.3300687,1.288617,4,0,4,1.49e-11,0.3777199,4,0,4,1.49e-11,0.3777199,3,1,2,7.48e-10,1.288617,3,1,2,7.48e-10,1.288617,4,0,4,1.1e-09,0.695387,4,0,4,1.1e-09,0.695387,0,0,0,NA,NA,0,0,0,NA,NA
sp75_900,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA
